cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_20,cell_21,cell_22,cell_23,cell_24,cell_25,cell_26,cell_27,cell_28,cell_29,cell_30,cell_31,cell_32,cell_33,cell_34,cell_35,cell_36,cell_37,cell_38,cell_39,cell_40,cell_41,cell_42,cell_43,cell_44,cell_45,cell_46,cell_47
371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165,371.1165
367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368,367.2368
363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347,363.347
359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473,359.4473
355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378,355.5378
351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184,351.6184
347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895,347.6895
343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751,343.751
339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031,339.8031
335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459,335.8459
331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794,331.8794
327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039,327.9039
323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194,323.9194
319.926,299.9306,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926,319.926
276.4333,296.1785,315.9238,296.1785,296.1785,256.688,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238,315.9238
253.4293,214.4402,253.4293,253.4293,253.4293,253.4293,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913,311.913
230.9202,192.4335,288.6502,230.9202,134.7034,230.9202,288.6502,250.1635,288.6502,288.6502,288.6502,269.4069,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936,307.8936
170.9245,208.9077,151.9329,170.9245,170.9245,132.9413,265.8825,246.8909,284.8741,246.8909,189.9161,284.8741,303.8657,284.8741,303.8657,284.8741,303.8657,284.8741,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657,303.8657
131.1754,93.69674,168.6541,206.1328,168.6541,93.69674,243.6115,224.8722,224.8722,262.3509,262.3509,187.3935,281.0902,299.8296,262.3509,281.0902,299.8296,281.0902,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296,299.8296
92.43287,110.9194,73.9463,110.9194,73.9463,73.9463,221.8389,184.8657,147.8926,147.8926,166.3792,166.3792,258.812,258.812,240.3255,147.8926,240.3255,221.8389,295.7852,295.7852,295.7852,295.7852,277.2986,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852,295.7852
18.23329,36.46659,18.23329,54.69988,18.23329,36.46659,91.16647,109.3998,91.16647,237.0328,164.0996,109.3998,200.5662,237.0328,255.2661,182.3329,164.0996,218.7995,255.2661,273.4994,273.4994,273.4994,255.2661,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327,291.7327
17.97952,53.93855,17.97952,35.95903,0.0,17.97952,107.8771,53.93855,71.91806,71.91806,35.95903,71.91806,161.8156,161.8156,161.8156,161.8156,179.7952,143.8361,161.8156,251.7132,269.6927,233.7337,215.7542,251.7132,287.6722,287.6722,269.6927,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722,287.6722
17.72524,0.0,17.72524,0.0,35.45049,0.0,35.45049,53.17573,35.45049,17.72524,35.45049,106.3515,141.8019,124.0767,70.90097,124.0767,106.3515,106.3515,159.5272,230.4282,230.4282,212.7029,159.5272,248.1534,265.8786,265.8786,212.7029,230.4282,248.1534,248.1534,283.6039,283.6039,283.6039,283.6039,283.6039,265.8786,283.6039,283.6039,283.6039,283.6039,283.6039,283.6039,283.6039,283.6039,283.6039,283.6039,283.6039,283.6039
0.0,0.0,0.0,0.0,0.0,0.0,17.47048,17.47048,34.94096,0.0,104.8229,52.41145,104.8229,104.8229,34.94096,69.88193,122.2934,122.2934,122.2934,139.7639,122.2934,139.7639,157.2343,104.8229,209.6458,244.5867,174.7048,227.1163,174.7048,244.5867,279.5277,279.5277,279.5277,262.0572,244.5867,262.0572,279.5277,279.5277,279.5277,279.5277,279.5277,279.5277,279.5277,279.5277,279.5277,279.5277,279.5277,279.5277
0.0,0.0,0.0,0.0,0.0,0.0,17.21524,0.0,0.0,0.0,0.0,0.0,51.64573,34.43049,34.43049,17.21524,68.86098,51.64573,137.722,86.07622,86.07622,103.2915,137.722,34.43049,154.9372,172.1524,206.5829,172.1524,189.3677,154.9372,258.2287,223.7982,206.5829,223.7982,258.2287,223.7982,275.4439,241.0134,275.4439,275.4439,275.4439,275.4439,275.4439,275.4439,275.4439,275.4439,275.4439,275.4439
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.91907,16.95954,67.83814,16.95954,186.5549,67.83814,67.83814,50.87861,67.83814,84.79768,152.6358,118.7168,118.7168,135.6763,118.7168,118.7168,220.474,152.6358,254.393,203.5144,203.5144,169.5954,220.474,237.4335,254.393,271.3526,237.4335,271.3526,271.3526,271.3526,271.3526,271.3526,271.3526,271.3526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.70336,0.0,16.70336,0.0,0.0,0.0,33.40672,83.5168,83.5168,16.70336,100.2202,16.70336,100.2202,100.2202,66.81344,150.3302,83.5168,66.81344,116.9235,100.2202,133.6269,133.6269,150.3302,183.737,200.4403,267.2538,217.1437,217.1437,200.4403,267.2538,267.2538,250.5504,250.5504,250.5504,267.2538,250.5504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.89345,115.1271,32.89345,65.7869,65.7869,32.89345,65.7869,98.68034,131.5738,131.5738,164.4672,82.23362,148.0205,148.0205,230.2541,246.7009,246.7009,197.3607,148.0205,197.3607,246.7009,246.7009,230.2541,230.2541,246.7009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.18964,16.18964,0.0,0.0,0.0,48.56892,48.56892,48.56892,0.0,48.56892,16.18964,97.13785,97.13785,97.13785,97.13785,80.94821,64.75857,178.0861,161.8964,194.2757,145.7068,145.7068,97.13785,178.0861,145.7068,210.4653,226.655,210.4653,210.4653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.86423,0.0,0.0,0.0,0.0,63.72847,63.72847,0.0,47.79635,15.93212,111.5248,95.5927,127.4569,47.79635,143.3891,159.3212,79.66058,143.3891,175.2533,175.2533,175.2533,159.3212,175.2533
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.67415,0.0,0.0,0.0,0.0,0.0,0.0,15.67415,31.3483,15.67415,31.3483,15.67415,47.02245,62.69661,78.37076,47.02245,47.02245,15.67415,109.7191,141.0674,94.04491,188.0898,78.37076,109.7191
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.41576,0.0,15.41576,0.0,15.41576,30.83152,61.66303,46.24728,61.66303,30.83152,46.24728,46.24728,61.66303,77.07879,138.7418,107.9103,77.07879
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15694,30.31388,0.0,0.0,0.0,15.15694,60.62776,30.31388,30.31388,45.47082,30.31388
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79542,44.69312,29.79542,29.79542,29.79542,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63807,14.63807,14.63807
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
