irr,temp,iph,isat,rsh,a
350.0,40.0,3.07554940765536,2.6635161381476247e-09,586.2659987426185,0.027898475341845138
350.0,45.0,3.0822099076553595,5.6527053288061965e-09,586.2659987426185,0.02834392441324615
350.0,50.0,3.0888704076553597,1.1729006027729503e-08,586.2659987426185,0.028789373484647152
350.0,55.0,3.0955309076553594,2.3818416382062902e-08,586.2659987426185,0.029234822556048163
350.0,60.0,3.1021914076553596,4.7383581309884666e-08,586.2659987426185,0.02968027162744917
350.0,65.0,3.10885190765536,9.242686500957387e-08,586.2659987426185,0.030125720698850177
350.0,70.0,3.1155124076553595,1.7692662819083547e-07,586.2659987426185,0.030571169770251188
350.0,75.0,3.1221729076553597,3.3262969667003873e-07,586.2659987426185,0.0310166188416522
350.0,80.0,3.1288334076553594,6.146533826906791e-07,586.2659987426185,0.031462067913053206
350.0,85.0,3.1354939076553596,1.1171495758969728e-06,586.2659987426185,0.03190751698445421
400.0,20.0,3.4844656087489825,1.0241864247342405e-10,512.9827488997912,0.026116679056241102
400.0,25.0,3.492077608748983,2.4065929917088824e-10,512.9827488997912,0.026562128127642113
400.0,30.0,3.4996896087489833,5.502343834098516e-10,512.9827488997912,0.027007577199043124
400.0,35.0,3.507301608748983,1.2257068679340356e-09,512.9827488997912,0.02745302627044413
400.0,40.0,3.514913608748983,2.6635161381476247e-09,512.9827488997912,0.027898475341845138
400.0,45.0,3.5225256087489827,5.6527053288061965e-09,512.9827488997912,0.02834392441324615
400.0,50.0,3.530137608748983,1.1729006027729503e-08,512.9827488997912,0.028789373484647152
400.0,55.0,3.5377496087489826,2.3818416382062902e-08,512.9827488997912,0.029234822556048163
400.0,60.0,3.545361608748983,4.7383581309884666e-08,512.9827488997912,0.02968027162744917
400.0,65.0,3.5529736087489834,9.242686500957387e-08,512.9827488997912,0.030125720698850177
400.0,70.0,3.560585608748983,1.7692662819083547e-07,512.9827488997912,0.030571169770251188
400.0,75.0,3.5681976087489833,3.3262969667003873e-07,512.9827488997912,0.0310166188416522
400.0,80.0,3.575809608748983,6.146533826906791e-07,512.9827488997912,0.031462067913053206
400.0,85.0,3.583421608748983,1.1171495758969728e-06,512.9827488997912,0.03190751698445421
450.0,20.0,3.9200238098426055,1.0241864247342405e-10,455.9846656887033,0.026116679056241102
450.0,25.0,3.9285873098426056,2.4065929917088824e-10,455.9846656887033,0.026562128127642113
450.0,30.0,3.937150809842606,5.502343834098516e-10,455.9846656887033,0.027007577199043124
450.0,35.0,3.9457143098426055,1.2257068679340356e-09,455.9846656887033,0.02745302627044413
450.0,40.0,3.9542778098426057,2.6635161381476247e-09,455.9846656887033,0.027898475341845138
450.0,45.0,3.9628413098426054,5.6527053288061965e-09,455.9846656887033,0.02834392441324615
450.0,50.0,3.9714048098426056,1.1729006027729503e-08,455.9846656887033,0.028789373484647152
450.0,55.0,3.9799683098426053,2.3818416382062902e-08,455.9846656887033,0.029234822556048163
450.0,60.0,3.9885318098426055,4.7383581309884666e-08,455.9846656887033,0.02968027162744917
